PRODUCTID,PRODUCT,TYPE,UNITPRICE,UNIT,QTY,TOTALSALES,CURRENCY,STORE,COUNTRY,YEAR
20,cabbage,vegetables,0.5,piece,41248,530929.6,EUR,Store L,Germany,2022
21,lettuce,vegetables,0.6,piece,17329,541327.0,EUR,Store L,Germany,2022
22,spinach,vegetables,0.7,kg,6271,545716.7,EUR,Store L,Germany,2022
23,soy bean,vegetables,0.8,kg,11001,554517.5,EUR,Store L,Germany,2022
24,cauliflower,vegetables,0.6,piece,14507,563221.7,EUR,Store L,Germany,2022
25,bell pepper,vegetables,0.7,kg,21050,577956.7,EUR,Store L,Germany,2022
26,chilli pepper,vegetables,0.5,kg,1700,578806.7,EUR,Store L,Germany,2022
27,turnip,vegetables,0.4,kg,19196,586485.1,EUR,Store L,Germany,2022
28,corn,vegetables,0.3,kg,19235,592255.6,EUR,Store L,Germany,2022
29,sweetcorn,vegetables,0.4,kg,9447,596034.4,EUR,Store L,Germany,2022
30,sweet potato,vegetables,0.5,kg,9966,601017.4,EUR,Store L,Germany,2022
31,paprika,vegetables,2.0,kg,4086,609189.4,EUR,Store L,Germany,2022
32,jalepeno,vegetables,2.0,kg,11909,633007.4,EUR,Store L,Germany,2022
33,ginger,vegetables,1.5,kg,559,633845.9,EUR,Store L,Germany,2022
34,garlic,vegetables,1.5,kg,29009,677359.4,EUR,Store L,Germany,2022
35,peas,vegetables,3.0,kg,21488,741823.4,EUR,Store L,Germany,2022
36,eggplant,vegetables,1.5,kg,29932,786721.4,EUR,Store L,Germany,2022
1,banana,fruits,0.5,kg,53248,26624.0,EUR,Store M,Germany,2022
2,apple,fruits,0.7,kg,27536,45899.2,EUR,Store M,Germany,2022
3,pear,fruits,0.6,kg,82816,95588.8,EUR,Store M,Germany,2022
4,grapes,fruits,1.2,kg,87044,200041.6,EUR,Store M,Germany,2022
5,orange,fruits,0.8,kg,4596,203718.4,EUR,Store M,Germany,2022
6,kiwi,fruits,0.9,piece,6654,209707.0,EUR,Store M,Germany,2022
7,watermelon,fruits,5.0,kg,15064,285027.0,EUR,Store M,Germany,2022
8,pomegranate,fruits,2.5,kg,25088,347747.0,EUR,Store M,Germany,2022
9,pineapple,fruits,1.5,piece,6827,357987.5,EUR,Store M,Germany,2022
10,mango,fruits,2.0,piece,43360,444707.5,EUR,Store M,Germany,2022
11,cucumber,vegetables,0.4,piece,39884,460661.1,EUR,Store M,Germany,2022
12,carrot,vegetables,0.3,kg,11465,464100.6,EUR,Store M,Germany,2022
13,capsicum,vegetables,0.5,kg,49695,488948.1,EUR,Store M,Germany,2022
14,onion,vegetables,0.2,kg,26781,494304.3,EUR,Store M,Germany,2022
15,potato,vegetables,0.3,kg,15388,498920.7,EUR,Store M,Germany,2022
16,lemon,vegetables,0.4,kg,87982,534113.5,EUR,Store M,Germany,2022
17,tomato,vegetables,0.6,kg,24299,548692.9,EUR,Store M,Germany,2022
18,raddish,vegetables,0.3,kg,6917,550768.0,EUR,Store M,Germany,2022
19,beetroot,vegetables,0.4,kg,29313,562493.2,EUR,Store M,Germany,2022
20,cabbage,vegetables,0.5,piece,54062,589524.2,EUR,Store M,Germany,2022
21,lettuce,vegetables,0.6,piece,41747,614572.4,EUR,Store M,Germany,2022
22,spinach,vegetables,0.7,kg,421,614867.1,EUR,Store M,Germany,2022
23,soy bean,vegetables,0.8,kg,45945,651623.1,EUR,Store M,Germany,2022
24,cauliflower,vegetables,0.6,piece,54104,684085.5,EUR,Store M,Germany,2022
25,bell pepper,vegetables,0.7,kg,79963,740059.6,EUR,Store M,Germany,2022
26,chilli pepper,vegetables,0.5,kg,59118,769618.6,EUR,Store M,Germany,2022
27,turnip,vegetables,0.4,kg,76737,800313.4,EUR,Store M,Germany,2022
28,corn,vegetables,0.3,kg,23881,807477.7,EUR,Store M,Germany,2022
29,sweetcorn,vegetables,0.4,kg,21298,815996.9,EUR,Store M,Germany,2022
30,sweet potato,vegetables,0.5,kg,22381,827187.4,EUR,Store M,Germany,2022
31,paprika,vegetables,2.0,kg,13966,855119.4,EUR,Store M,Germany,2022
32,jalepeno,vegetables,2.0,kg,8530,872179.4,EUR,Store M,Germany,2022
33,ginger,vegetables,1.5,kg,62576,966043.4,EUR,Store M,Germany,2022
34,garlic,vegetables,1.5,kg,53010,1045558.4,EUR,Store M,Germany,2022
35,peas,vegetables,3.0,kg,15609,1092385.4,EUR,Store M,Germany,2022
36,eggplant,vegetables,1.5,kg,17373,1118444.9,EUR,Store M,Germany,2022
1,banana,fruits,0.5,kg,31611,15805.5,EUR,Store N,Germany,2022
2,apple,fruits,0.7,kg,1056,16544.7,EUR,Store N,Germany,2022
3,pear,fruits,0.6,kg,37752,39195.9,EUR,Store N,Germany,2022
4,grapes,fruits,1.2,kg,614,39932.7,EUR,Store N,Germany,2022
5,orange,fruits,0.8,kg,6092,44806.3,EUR,Store N,Germany,2022
6,kiwi,fruits,0.9,piece,39301,80177.2,EUR,Store N,Germany,2022
7,watermelon,fruits,5.0,kg,8654,123447.2,EUR,Store N,Germany,2022
8,pomegranate,fruits,2.5,kg,20230,174022.2,EUR,Store N,Germany,2022
9,pineapple,fruits,1.5,piece,15458,197209.2,EUR,Store N,Germany,2022
10,mango,fruits,2.0,piece,19251,235711.2,EUR,Store N,Germany,2022
11,cucumber,vegetables,0.4,piece,17607,242754.0,EUR,Store N,Germany,2022
12,carrot,vegetables,0.3,kg,17272,247935.6,EUR,Store N,Germany,2022
13,capsicum,vegetables,0.5,kg,24162,260016.6,EUR,Store N,Germany,2022
14,onion,vegetables,0.2,kg,1009,260218.4,EUR,Store N,Germany,2022
15,potato,vegetables,0.3,kg,37445,271451.9,EUR,Store N,Germany,2022
16,lemon,vegetables,0.4,kg,42871,288600.3,EUR,Store N,Germany,2022
17,tomato,vegetables,0.6,kg,6016,292209.9,EUR,Store N,Germany,2022
18,raddish,vegetables,0.3,kg,37037,303321.0,EUR,Store N,Germany,2022
19,beetroot,vegetables,0.4,kg,35786,317635.4,EUR,Store N,Germany,2022
20,cabbage,vegetables,0.5,piece,7487,321378.9,EUR,Store N,Germany,2022
21,lettuce,vegetables,0.6,piece,22571,334921.5,EUR,Store N,Germany,2022
22,spinach,vegetables,0.7,kg,39065,362267.0,EUR,Store N,Germany,2022
23,soy bean,vegetables,0.8,kg,2966,364639.8,EUR,Store N,Germany,2022
24,cauliflower,vegetables,0.6,piece,50800,395119.8,EUR,Store N,Germany,2022
25,bell pepper,vegetables,0.7,kg,1640,396267.8,EUR,Store N,Germany,2022
26,chilli pepper,vegetables,0.5,kg,45057,418796.3,EUR,Store N,Germany,2022
27,turnip,vegetables,0.4,kg,25079,428827.9,EUR,Store N,Germany,2022
28,corn,vegetables,0.3,kg,15047,433342.0,EUR,Store N,Germany,2022
29,sweetcorn,vegetables,0.4,kg,88670,468810.0,EUR,Store N,Germany,2022
30,sweet potato,vegetables,0.5,kg,62182,499901.0,EUR,Store N,Germany,2022
31,paprika,vegetables,2.0,kg,50136,600173.0,EUR,Store N,Germany,2022
32,jalepeno,vegetables,2.0,kg,15844,631861.0,EUR,Store N,Germany,2022
33,ginger,vegetables,1.5,kg,77806,748570.0,EUR,Store N,Germany,2022
34,garlic,vegetables,1.5,kg,76085,862697.5,EUR,Store N,Germany,2022
35,peas,vegetables,3.0,kg,7800,886097.5,EUR,Store N,Germany,2022
36,eggplant,vegetables,1.5,kg,22325,919585.0,EUR,Store N,Germany,2022
1,banana,fruits,0.5,kg,15979,7989.5,EUR,Store O,Germany,2022
2,apple,fruits,0.7,kg,26950,26854.5,EUR,Store O,Germany,2022
3,pear,fruits,0.6,kg,34874,47778.9,EUR,Store O,Germany,2022
4,grapes,fruits,1.2,kg,18168,69580.5,EUR,Store O,Germany,2022
5,orange,fruits,0.8,kg,1718,70954.9,EUR,Store O,Germany,2022
6,kiwi,fruits,0.9,piece,14131,83672.8,EUR,Store O,Germany,2022
7,watermelon,fruits,5.0,kg,17820,172772.8,EUR,Store O,Germany,2022
8,pomegranate,fruits,2.5,kg,26556,239162.8,EUR,Store O,Germany,2022
9,pineapple,fruits,1.5,piece,29095,282805.3,EUR,Store O,Germany,2022
10,mango,fruits,2.0,piece,37751,358307.3,EUR,Store O,Germany,2022
11,cucumber,vegetables,0.4,piece,42619,375354.9,EUR,Store O,Germany,2022
12,carrot,vegetables,0.3,kg,23109,382287.6,EUR,Store O,Germany,2022
13,capsicum,vegetables,0.5,kg,47353,405964.1,EUR,Store O,Germany,2022
14,onion,vegetables,0.2,kg,39305,413825.1,EUR,Store O,Germany,2022
15,potato,vegetables,0.3,kg,12402,417545.7,EUR,Store O,Germany,2022
16,lemon,vegetables,0.4,kg,19502,425346.5,EUR,Store O,Germany,2022
17,tomato,vegetables,0.6,kg,11189,432059.9,EUR,Store O,Germany,2022
18,raddish,vegetables,0.3,kg,5784,433795.1,EUR,Store O,Germany,2022
19,beetroot,vegetables,0.4,kg,5629,436046.7,EUR,Store O,Germany,2022
20,cabbage,vegetables,0.5,piece,30733,451413.2,EUR,Store O,Germany,2022
21,lettuce,vegetables,0.6,piece,18380,462441.2,EUR,Store O,Germany,2022
22,spinach,vegetables,0.7,kg,36656,488100.4,EUR,Store O,Germany,2022
23,soy bean,vegetables,0.8,kg,3894,491215.6,EUR,Store O,Germany,2022
24,cauliflower,vegetables,0.6,piece,35645,512602.6,EUR,Store O,Germany,2022
25,bell pepper,vegetables,0.7,kg,17537,524878.5,EUR,Store O,Germany,2022
26,chilli pepper,vegetables,0.5,kg,52272,551014.5,EUR,Store O,Germany,2022
27,turnip,vegetables,0.4,kg,16990,557810.5,EUR,Store O,Germany,2022
28,corn,vegetables,0.3,kg,12479,561554.2,EUR,Store O,Germany,2022
29,sweetcorn,vegetables,0.4,kg,67016,588360.6,EUR,Store O,Germany,2022
30,sweet potato,vegetables,0.5,kg,28344,602532.6,EUR,Store O,Germany,2022
31,paprika,vegetables,2.0,kg,13221,628974.6,EUR,Store O,Germany,2022
32,jalepeno,vegetables,2.0,kg,48712,726398.6,EUR,Store O,Germany,2022
33,ginger,vegetables,1.5,kg,15980,750368.6,EUR,Store O,Germany,2022
34,garlic,vegetables,1.5,kg,2270,753773.6,EUR,Store O,Germany,2022
35,peas,vegetables,3.0,kg,34374,856895.6,EUR,Store O,Germany,2022
36,eggplant,vegetables,1.5,kg,32238,905252.6,EUR,Store O,Germany,2022
1,banana,fruits,0.5,kg,68726,34363.0,EUR,Store A,Germany,2023
2,apple,fruits,0.7,kg,32628,57202.6,EUR,Store A,Germany,2023
3,pear,fruits,0.6,kg,59148,92691.4,EUR,Store A,Germany,2023
4,grapes,fruits,1.2,kg,27650,125871.4,EUR,Store A,Germany,2023
5,orange,fruits,0.8,kg,57936,172220.2,EUR,Store A,Germany,2023
6,kiwi,fruits,0.9,piece,26237,195833.5,EUR,Store A,Germany,2023
7,watermelon,fruits,5.0,kg,45780,424733.5,EUR,Store A,Germany,2023
8,pomegranate,fruits,2.5,kg,44208,535253.5,EUR,Store A,Germany,2023
9,pineapple,fruits,1.5,piece,21648,567725.5,EUR,Store A,Germany,2023
10,mango,fruits,2.0,piece,1302,570329.5,EUR,Store A,Germany,2023
11,cucumber,vegetables,0.4,piece,42032,587142.3,EUR,Store A,Germany,2023
12,carrot,vegetables,0.3,kg,28771,595773.6,EUR,Store A,Germany,2023
13,capsicum,vegetables,0.5,kg,13904,602725.6,EUR,Store A,Germany,2023
14,onion,vegetables,0.2,kg,71176,616960.8,EUR,Store A,Germany,2023
15,potato,vegetables,0.3,kg,60698,635170.2,EUR,Store A,Germany,2023
16,lemon,vegetables,0.4,kg,28999,646769.8,EUR,Store A,Germany,2023
17,tomato,vegetables,0.6,kg,55981,680358.4,EUR,Store A,Germany,2023
18,raddish,vegetables,0.3,kg,25117,687893.5,EUR,Store A,Germany,2023
19,beetroot,vegetables,0.4,kg,29824,699823.1,EUR,Store A,Germany,2023
20,cabbage,vegetables,0.5,piece,1705,700675.6,EUR,Store A,Germany,2023
21,lettuce,vegetables,0.6,piece,15725,710110.6,EUR,Store A,Germany,2023
22,spinach,vegetables,0.7,kg,25655,728069.1,EUR,Store A,Germany,2023
23,soy bean,vegetables,0.8,kg,19240,743461.1,EUR,Store A,Germany,2023
24,cauliflower,vegetables,0.6,piece,40079,767508.5,EUR,Store A,Germany,2023
25,bell pepper,vegetables,0.7,kg,20375,781771.0,EUR,Store A,Germany,2023
26,chilli pepper,vegetables,0.5,kg,25725,794633.5,EUR,Store A,Germany,2023
27,turnip,vegetables,0.4,kg,9289,798349.1,EUR,Store A,Germany,2023
28,corn,vegetables,0.3,kg,42208,811011.5,EUR,Store A,Germany,2023
29,sweetcorn,vegetables,0.4,kg,421,811179.9,EUR,Store A,Germany,2023
30,sweet potato,vegetables,0.5,kg,31868,827113.9,EUR,Store A,Germany,2023
31,paprika,vegetables,2.0,kg,1403,829919.9,EUR,Store A,Germany,2023
32,jalepeno,vegetables,2.0,kg,51494,932907.9,EUR,Store A,Germany,2023
33,ginger,vegetables,1.5,kg,85946,1061826.9,EUR,Store A,Germany,2023
34,garlic,vegetables,1.5,kg,40480,1122546.9,EUR,Store A,Germany,2023
35,peas,vegetables,3.0,kg,40001,1242549.9,EUR,Store A,Germany,2023
36,eggplant,vegetables,1.5,kg,7354,1253580.9,EUR,Store A,Germany,2023
1,banana,fruits,0.5,kg,1499,749.5,EUR,Store B,Germany,2023
2,apple,fruits,0.7,kg,13618,10282.1,EUR,Store B,Germany,2023
3,pear,fruits,0.6,kg,43841,36586.7,EUR,Store B,Germany,2023
4,grapes,fruits,1.2,kg,44033,89426.3,EUR,Store B,Germany,2023
5,orange,fruits,0.8,kg,4468,93000.7,EUR,Store B,Germany,2023
6,kiwi,fruits,0.9,piece,46702,135032.5,EUR,Store B,Germany,2023
7,watermelon,fruits,5.0,kg,20053,235297.5,EUR,Store B,Germany,2023
8,pomegranate,fruits,2.5,kg,49986,360262.5,EUR,Store B,Germany,2023
9,pineapple,fruits,1.5,piece,690,361297.5,EUR,Store B,Germany,2023
10,mango,fruits,2.0,piece,16614,394525.5,EUR,Store B,Germany,2023
11,cucumber,vegetables,0.4,piece,50584,414759.1,EUR,Store B,Germany,2023
12,carrot,vegetables,0.3,kg,52485,430504.6,EUR,Store B,Germany,2023
13,capsicum,vegetables,0.5,kg,57967,459488.1,EUR,Store B,Germany,2023
14,onion,vegetables,0.2,kg,59133,471314.7,EUR,Store B,Germany,2023
15,potato,vegetables,0.3,kg,8325,473812.2,EUR,Store B,Germany,2023
16,lemon,vegetables,0.4,kg,47665,492878.2,EUR,Store B,Germany,2023
17,tomato,vegetables,0.6,kg,41378,517705.0,EUR,Store B,Germany,2023
18,raddish,vegetables,0.3,kg,56544,534668.2,EUR,Store B,Germany,2023
19,beetroot,vegetables,0.4,kg,9375,538418.2,EUR,Store B,Germany,2023
20,cabbage,vegetables,0.5,piece,8695,542765.7,EUR,Store B,Germany,2023
21,lettuce,vegetables,0.6,piece,21682,555774.9,EUR,Store B,Germany,2023
22,spinach,vegetables,0.7,kg,725,556282.4,EUR,Store B,Germany,2023
23,soy bean,vegetables,0.8,kg,29186,579631.2,EUR,Store B,Germany,2023
24,cauliflower,vegetables,0.6,piece,22307,593015.4,EUR,Store B,Germany,2023
25,bell pepper,vegetables,0.7,kg,55215,631665.9,EUR,Store B,Germany,2023
26,chilli pepper,vegetables,0.5,kg,16823,640077.4,EUR,Store B,Germany,2023
27,turnip,vegetables,0.4,kg,53652,661538.2,EUR,Store B,Germany,2023
28,corn,vegetables,0.3,kg,84743,686961.1,EUR,Store B,Germany,2023
29,sweetcorn,vegetables,0.4,kg,24024,696570.7,EUR,Store B,Germany,2023
30,sweet potato,vegetables,0.5,kg,14727,703934.2,EUR,Store B,Germany,2023
31,paprika,vegetables,2.0,kg,15105,734144.2,EUR,Store B,Germany,2023
32,jalepeno,vegetables,2.0,kg,4734,743612.2,EUR,Store B,Germany,2023
33,ginger,vegetables,1.5,kg,4160,749852.2,EUR,Store B,Germany,2023
34,garlic,vegetables,1.5,kg,10127,765042.7,EUR,Store B,Germany,2023
35,peas,vegetables,3.0,kg,672,767058.7,EUR,Store B,Germany,2023
36,eggplant,vegetables,1.5,kg,20290,797493.7,EUR,Store B,Germany,2023
1,banana,fruits,0.5,kg,9061,4530.5,EUR,Store C,Germany,2023
2,apple,fruits,0.7,kg,54054,42368.3,EUR,Store C,Germany,2023
3,pear,fruits,0.6,kg,13186,50279.9,EUR,Store C,Germany,2023
4,grapes,fruits,1.2,kg,48115,108017.9,EUR,Store C,Germany,2023
5,orange,fruits,0.8,kg,89302,179459.5,EUR,Store C,Germany,2023
6,kiwi,fruits,0.9,piece,17445,195160.0,EUR,Store C,Germany,2023
7,watermelon,fruits,5.0,kg,31694,353630.0,EUR,Store C,Germany,2023
8,pomegranate,fruits,2.5,kg,61689,507852.5,EUR,Store C,Germany,2023
9,pineapple,fruits,1.5,piece,67903,609707.0,EUR,Store C,Germany,2023
10,mango,fruits,2.0,piece,82388,774483.0,EUR,Store C,Germany,2023
11,cucumber,vegetables,0.4,piece,85575,808713.0,EUR,Store C,Germany,2023
12,carrot,vegetables,0.3,kg,20385,814828.5,EUR,Store C,Germany,2023
13,capsicum,vegetables,0.5,kg,59993,844825.0,EUR,Store C,Germany,2023
14,onion,vegetables,0.2,kg,10807,846986.4,EUR,Store C,Germany,2023
15,potato,vegetables,0.3,kg,16986,852082.2,EUR,Store C,Germany,2023
16,lemon,vegetables,0.4,kg,5077,854113.0,EUR,Store C,Germany,2023
17,tomato,vegetables,0.6,kg,29287,871685.2,EUR,Store C,Germany,2023
18,raddish,vegetables,0.3,kg,45072,885206.8,EUR,Store C,Germany,2023
19,beetroot,vegetables,0.4,kg,30080,897238.8,EUR,Store C,Germany,2023
20,cabbage,vegetables,0.5,piece,61737,928107.3,EUR,Store C,Germany,2023
21,lettuce,vegetables,0.6,piece,64593,966863.1,EUR,Store C,Germany,2023
22,spinach,vegetables,0.7,kg,57935,1007417.6,EUR,Store C,Germany,2023
23,soy bean,vegetables,0.8,kg,14369,1018912.8,EUR,Store C,Germany,2023
24,cauliflower,vegetables,0.6,piece,650,1019302.8,EUR,Store C,Germany,2023
25,bell pepper,vegetables,0.7,kg,15931,1030454.5,EUR,Store C,Germany,2023
26,chilli pepper,vegetables,0.5,kg,1689,1031299.0,EUR,Store C,Germany,2023
27,turnip,vegetables,0.4,kg,77759,1062402.6,EUR,Store C,Germany,2023
28,corn,vegetables,0.3,kg,12426,1066130.4,EUR,Store C,Germany,2023
29,sweetcorn,vegetables,0.4,kg,16303,1072651.6,EUR,Store C,Germany,2023
30,sweet potato,vegetables,0.5,kg,16821,1081062.1,EUR,Store C,Germany,2023
31,paprika,vegetables,2.0,kg,71462,1223986.1,EUR,Store C,Germany,2023
32,jalepeno,vegetables,2.0,kg,19241,1262468.1,EUR,Store C,Germany,2023
33,ginger,vegetables,1.5,kg,52625,1341405.6,EUR,Store C,Germany,2023
34,garlic,vegetables,1.5,kg,11244,1358271.6,EUR,Store C,Germany,2023
35,peas,vegetables,3.0,kg,43653,1489230.6,EUR,Store C,Germany,2023
36,eggplant,vegetables,1.5,kg,27209,1530044.1,EUR,Store C,Germany,2023
1,banana,fruits,0.5,kg,11399,5699.5,EUR,Store D,Germany,2023
2,apple,fruits,0.7,kg,28253,25476.6,EUR,Store D,Germany,2023
3,pear,fruits,0.6,kg,26366,41296.2,EUR,Store D,Germany,2023
4,grapes,fruits,1.2,kg,56731,109373.4,EUR,Store D,Germany,2023
5,orange,fruits,0.8,kg,26331,130438.2,EUR,Store D,Germany,2023
6,kiwi,fruits,0.9,piece,52361,177563.1,EUR,Store D,Germany,2023
7,watermelon,fruits,5.0,kg,14616,250643.1,EUR,Store D,Germany,2023
8,pomegranate,fruits,2.5,kg,36975,343080.6,EUR,Store D,Germany,2023
9,pineapple,fruits,1.5,piece,42417,406706.1,EUR,Store D,Germany,2023
10,mango,fruits,2.0,piece,45631,497968.1,EUR,Store D,Germany,2023
11,cucumber,vegetables,0.4,piece,58142,521224.9,EUR,Store D,Germany,2023
12,carrot,vegetables,0.3,kg,37401,532445.2,EUR,Store D,Germany,2023
13,capsicum,vegetables,0.5,kg,24178,544534.2,EUR,Store D,Germany,2023
14,onion,vegetables,0.2,kg,2000,544934.2,EUR,Store D,Germany,2023
15,potato,vegetables,0.3,kg,28762,553562.8,EUR,Store D,Germany,2023
16,lemon,vegetables,0.4,kg,16588,560198.0,EUR,Store D,Germany,2023
17,tomato,vegetables,0.6,kg,18533,571317.8,EUR,Store D,Germany,2023
18,raddish,vegetables,0.3,kg,9748,574242.2,EUR,Store D,Germany,2023
19,beetroot,vegetables,0.4,kg,23064,583467.8,EUR,Store D,Germany,2023
20,cabbage,vegetables,0.5,piece,17182,592058.8,EUR,Store D,Germany,2023
21,lettuce,vegetables,0.6,piece,29105,609521.8,EUR,Store D,Germany,2023
22,spinach,vegetables,0.7,kg,39122,636907.2,EUR,Store D,Germany,2023
23,soy bean,vegetables,0.8,kg,8198,643465.6,EUR,Store D,Germany,2023
24,cauliflower,vegetables,0.6,piece,34247,664013.8,EUR,Store D,Germany,2023
25,bell pepper,vegetables,0.7,kg,51080,699769.8,EUR,Store D,Germany,2023
26,chilli pepper,vegetables,0.5,kg,22826,711182.8,EUR,Store D,Germany,2023
27,turnip,vegetables,0.4,kg,31456,723765.2,EUR,Store D,Germany,2023
28,corn,vegetables,0.3,kg,13542,727827.8,EUR,Store D,Germany,2023
29,sweetcorn,vegetables,0.4,kg,40935,744201.8,EUR,Store D,Germany,2023
30,sweet potato,vegetables,0.5,kg,12580,750491.8,EUR,Store D,Germany,2023
31,paprika,vegetables,2.0,kg,3388,757267.8,EUR,Store D,Germany,2023
32,jalepeno,vegetables,2.0,kg,2947,763161.8,EUR,Store D,Germany,2023
33,ginger,vegetables,1.5,kg,38585,821039.3,EUR,Store D,Germany,2023
34,garlic,vegetables,1.5,kg,4200,827339.3,EUR,Store D,Germany,2023
35,peas,vegetables,3.0,kg,39587,946100.3,EUR,Store D,Germany,2023
36,eggplant,vegetables,1.5,kg,31905,993957.8,EUR,Store D,Germany,2023
1,banana,fruits,0.5,kg,30925,15462.5,EUR,Store E,Germany,2023
2,apple,fruits,0.7,kg,26487,34003.4,EUR,Store E,Germany,2023
3,pear,fruits,0.6,kg,26343,49809.2,EUR,Store E,Germany,2023
4,grapes,fruits,1.2,kg,43476,101980.4,EUR,Store E,Germany,2023
5,orange,fruits,0.8,kg,70893,158694.8,EUR,Store E,Germany,2023
6,kiwi,fruits,0.9,piece,669,159296.9,EUR,Store E,Germany,2023
7,watermelon,fruits,5.0,kg,35330,335946.9,EUR,Store E,Germany,2023
8,pomegranate,fruits,2.5,kg,4224,346506.9,EUR,Store E,Germany,2023
9,pineapple,fruits,1.5,piece,55038,429063.9,EUR,Store E,Germany,2023
10,mango,fruits,2.0,piece,2089,433241.9,EUR,Store E,Germany,2023
11,cucumber,vegetables,0.4,piece,1249,433741.5,EUR,Store E,Germany,2023
12,carrot,vegetables,0.3,kg,14261,438019.8,EUR,Store E,Germany,2023
13,capsicum,vegetables,0.5,kg,15797,445918.3,EUR,Store E,Germany,2023
14,onion,vegetables,0.2,kg,48120,455542.3,EUR,Store E,Germany,2023
15,potato,vegetables,0.3,kg,4933,457022.2,EUR,Store E,Germany,2023
16,lemon,vegetables,0.4,kg,88815,492548.2,EUR,Store E,Germany,2023
17,tomato,vegetables,0.6,kg,40725,516983.2,EUR,Store E,Germany,2023
18,raddish,vegetables,0.3,kg,11889,520549.9,EUR,Store E,Germany,2023
19,beetroot,vegetables,0.4,kg,14180,526221.9,EUR,Store E,Germany,2023
20,cabbage,vegetables,0.5,piece,88873,570658.4,EUR,Store E,Germany,2023
21,lettuce,vegetables,0.6,piece,12172,577961.6,EUR,Store E,Germany,2023
22,spinach,vegetables,0.7,kg,23457,594381.5,EUR,Store E,Germany,2023
23,soy bean,vegetables,0.8,kg,58290,641013.5,EUR,Store E,Germany,2023
24,cauliflower,vegetables,0.6,piece,45690,668427.5,EUR,Store E,Germany,2023
25,bell pepper,vegetables,0.7,kg,46631,701069.2,EUR,Store E,Germany,2023
26,chilli pepper,vegetables,0.5,kg,35823,718980.7,EUR,Store E,Germany,2023
27,turnip,vegetables,0.4,kg,26457,729563.5,EUR,Store E,Germany,2023
28,corn,vegetables,0.3,kg,19949,735548.2,EUR,Store E,Germany,2023
29,sweetcorn,vegetables,0.4,kg,25178,745619.4,EUR,Store E,Germany,2023
30,sweet potato,vegetables,0.5,kg,227,745732.9,EUR,Store E,Germany,2023
31,paprika,vegetables,2.0,kg,43895,833522.9,EUR,Store E,Germany,2023
32,jalepeno,vegetables,2.0,kg,42069,917660.9,EUR,Store E,Germany,2023
33,ginger,vegetables,1.5,kg,18813,945880.4,EUR,Store E,Germany,2023
34,garlic,vegetables,1.5,kg,3510,951145.4,EUR,Store E,Germany,2023
35,peas,vegetables,3.0,kg,26610,1030975.4,EUR,Store E,Germany,2023
36,eggplant,vegetables,1.5,kg,59279,1119893.9,EUR,Store E,Germany,2023
1,banana,fruits,0.5,kg,10495,5247.5,EUR,Store F,Germany,2023
2,apple,fruits,0.7,kg,1098,6016.1,EUR,Store F,Germany,2023
3,pear,fruits,0.6,kg,58639,41199.5,EUR,Store F,Germany,2023
4,grapes,fruits,1.2,kg,22291,67948.7,EUR,Store F,Germany,2023
5,orange,fruits,0.8,kg,49443,107503.1,EUR,Store F,Germany,2023
6,kiwi,fruits,0.9,piece,12023,118323.8,EUR,Store F,Germany,2023
7,watermelon,fruits,5.0,kg,6826,152453.8,EUR,Store F,Germany,2023
8,pomegranate,fruits,2.5,kg,30913,229736.3,EUR,Store F,Germany,2023
9,pineapple,fruits,1.5,piece,19958,259673.3,EUR,Store F,Germany,2023
10,mango,fruits,2.0,piece,31143,321959.3,EUR,Store F,Germany,2023
11,cucumber,vegetables,0.4,piece,29932,333932.1,EUR,Store F,Germany,2023
12,carrot,vegetables,0.3,kg,30735,343152.6,EUR,Store F,Germany,2023
13,capsicum,vegetables,0.5,kg,8806,347555.6,EUR,Store F,Germany,2023
14,onion,vegetables,0.2,kg,81261,363807.8,EUR,Store F,Germany,2023
15,potato,vegetables,0.3,kg,80329,387906.5,EUR,Store F,Germany,2023
16,lemon,vegetables,0.4,kg,51893,408663.7,EUR,Store F,Germany,2023
17,tomato,vegetables,0.6,kg,31117,427333.9,EUR,Store F,Germany,2023
18,raddish,vegetables,0.3,kg,56172,444185.5,EUR,Store F,Germany,2023
19,beetroot,vegetables,0.4,kg,76520,474793.5,EUR,Store F,Germany,2023
20,cabbage,vegetables,0.5,piece,19761,484674.0,EUR,Store F,Germany,2023
21,lettuce,vegetables,0.6,piece,11849,491783.4,EUR,Store F,Germany,2023
22,spinach,vegetables,0.7,kg,21715,506983.9,EUR,Store F,Germany,2023
23,soy bean,vegetables,0.8,kg,25676,527524.7,EUR,Store F,Germany,2023
24,cauliflower,vegetables,0.6,piece,31362,546341.9,EUR,Store F,Germany,2023
25,bell pepper,vegetables,0.7,kg,33042,569471.3,EUR,Store F,Germany,2023
26,chilli pepper,vegetables,0.5,kg,10911,574926.8,EUR,Store F,Germany,2023
27,turnip,vegetables,0.4,kg,49638,594782.0,EUR,Store F,Germany,2023
28,corn,vegetables,0.3,kg,75774,617514.2,EUR,Store F,Germany,2023
29,sweetcorn,vegetables,0.4,kg,16758,624217.4,EUR,Store F,Germany,2023
30,sweet potato,vegetables,0.5,kg,33418,640926.4,EUR,Store F,Germany,2023
31,paprika,vegetables,2.0,kg,8390,657706.4,EUR,Store F,Germany,2023
32,jalepeno,vegetables,2.0,kg,87887,833480.4,EUR,Store F,Germany,2023
